"","Date","stock","value","change"
"1940",2008-07-17,"GSPC",1260.319946,0.0285727446544637
"1941",2008-07-18,"MSFT",21.183516,-0.850736959813477
"1942",2008-07-18,"IBM",109.896317,-0.946951661719464
"1943",2008-07-18,"SBUX",6.569821,-1.74336561072212
"1944",2008-07-18,"AAPL",21.849092,0.690284978432974
"1945",2008-07-18,"GSPC",1260.680054,-0.0539434250460448
"1946",2008-07-21,"MSFT",21.0033,0.624020987178203
"1947",2008-07-21,"IBM",108.855652,1.04150219044206
"1948",2008-07-21,"SBUX",6.455285,7.38111485395301
"1949",2008-07-21,"AAPL",21.999913,-2.56780560904945
"1950",2008-07-21,"GSPC",1260,1.34920634920635
"1951",2008-07-22,"MSFT",21.134365,2.44186659972988
"1952",2008-07-22,"IBM",109.989386,-0.36922744527367
"1953",2008-07-22,"SBUX",6.931757,1.91672904863802
"1954",2008-07-22,"AAPL",21.434998,2.61696315530331
"1955",2008-07-22,"GSPC",1277,0.406416679718096
"1956",2008-07-23,"MSFT",21.650438,-3.74574408148233
"1957",2008-07-23,"IBM",109.583275,0.370595786628932
"1958",2008-07-23,"SBUX",7.06462,-5.70687453819172
"1959",2008-07-23,"AAPL",21.995944,-4.34861536290509
"1960",2008-07-23,"GSPC",1282.189941,-2.31244225616648
"1961",2008-07-24,"MSFT",20.839468,2.830187411694
"1962",2008-07-24,"IBM",109.989386,-1.13077092729656
"1963",2008-07-24,"SBUX",6.661451,-0.825315685726718
"1964",2008-07-24,"AAPL",21.039425,1.94303313897599
"1965",2008-07-24,"GSPC",1252.540039,0.416750829312211
"1966",2008-07-25,"MSFT",21.429264,-2.52293312546805
"1967",2008-07-25,"IBM",108.745658,-1.77390346932289
"1968",2008-07-25,"SBUX",6.606473,-1.31761682822287
"1969",2008-07-25,"AAPL",21.448228,-4.76190853622034
"1970",2008-07-25,"GSPC",1257.76001,-1.85965643795591
"1971",2008-07-28,"MSFT",20.888618,2.39215921321363
"1972",2008-07-28,"IBM",106.816615,1.11683467969847
"1973",2008-07-28,"SBUX",6.519425,5.3408391077434
"1974",2008-07-28,"AAPL",20.426883,1.73575674761539
"1975",2008-07-28,"GSPC",1234.369995,2.3356008422742
"1976",2008-07-29,"MSFT",21.388307,0.459587568104384
"1977",2008-07-29,"IBM",108.00958,0.939994396793316
"1978",2008-07-29,"SBUX",6.867617,-2.1347579517029
"1979",2008-07-29,"AAPL",20.781444,1.78252772040288
"1980",2008-07-29,"GSPC",1263.199951,1.66719916220135
"1981",2008-07-30,"MSFT",21.486605,-1.94433694853142
"1982",2008-07-30,"IBM",109.024864,-0.682909359098121
"1983",2008-07-30,"SBUX",6.72101,0.136333676039762
"1984",2008-07-30,"AAPL",21.151879,-0.581678819172531
"1985",2008-07-30,"GSPC",1284.26001,-1.31437597282189
"1986",2008-07-31,"MSFT",21.068833,-1.08864596344753
"1987",2008-07-31,"IBM",108.280323,-1.04704157559632
"1988",2008-07-31,"SBUX",6.730173,-1.83799138595694
"1989",2008-07-31,"AAPL",21.028843,-1.44071644835618
"1990",2008-07-31,"GSPC",1267.380005,-0.557839477671109
"1991",2008-08-01,"MSFT",20.839468,-0.628926803697674
"1992",2008-08-01,"IBM",107.146583,0.726466470703959
"1993",2008-08-01,"SBUX",6.606473,-2.49652121487517
"1994",2008-08-01,"AAPL",20.725877,-2.18945138003087
"1995",2008-08-01,"GSPC",1260.310059,-0.896608649538672
"1996",2008-08-04,"MSFT",20.708403,3.67879164800878
"1997",2008-08-04,"IBM",107.924967,1.02696626258872
"1998",2008-08-04,"SBUX",6.441541,3.27168607635969
"1999",2008-08-04,"AAPL",20.272094,4.83587437982481
"2000",2008-08-04,"GSPC",1249.01001,2.87187410131325
"2001",2008-08-05,"MSFT",21.470222,3.09042449584359
"2002",2008-08-05,"IBM",109.03332,0.615412793080128
"2003",2008-08-05,"SBUX",6.652288,2.89255365973331
"2004",2008-08-05,"AAPL",21.252427,2.20991230789781
"2005",2008-08-05,"GSPC",1284.880005,0.335434903121565
"2006",2008-08-06,"MSFT",22.133743,1.36935266665019
"2007",2008-08-06,"IBM",109.704325,-0.0851661955898233
"2008",2008-08-06,"SBUX",6.844709,-2.81123711760426
"2009",2008-08-06,"AAPL",21.722087,-0.377615649914297
"2010",2008-08-06,"GSPC",1289.189941,-1.79337382837988
"2011",2008-08-07,"MSFT",22.436832,2.70171831745231
"2012",2008-08-07,"IBM",109.610894,-0.185978776890548
"2013",2008-08-07,"SBUX",6.652288,4.13223239883781
"2014",2008-08-07,"AAPL",21.640061,3.65592315104842
"2015",2008-08-07,"GSPC",1266.069946,2.38928347486419
"2016",2008-08-08,"MSFT",23.043012,-0.817631826950407
"2017",2008-08-08,"IBM",109.407041,-1.71570493346951
"2018",2008-08-08,"SBUX",6.927176,7.80421920852017
"2019",2008-08-08,"AAPL",22.431205,2.36508471123153
"2020",2008-08-08,"GSPC",1296.319946,0.694273047928555
"2021",2008-08-11,"MSFT",22.854605,0.788532551754894
"2022",2008-08-11,"IBM",107.529939,-1.09004525707021
"2023",2008-08-11,"SBUX",7.467788,0.368114359968444
"2024",2008-08-11,"AAPL",22.961722,1.82645709237312
"2025",2008-08-11,"GSPC",1305.319946,-1.20506700661418
"2026",2008-08-12,"MSFT",23.034821,-0.74679981233629
"2027",2008-08-12,"IBM",106.357814,0.463186466017431
"2028",2008-08-12,"SBUX",7.495278,-0.366764248103943
"2029",2008-08-12,"AAPL",23.381108,1.45419968976662
"2030",2008-08-12,"GSPC",1289.589966,-0.291566319460644
"2031",2008-08-13,"MSFT",22.862797,0
"2032",2008-08-13,"IBM",106.850449,0.906200216341623
"2033",2008-08-13,"SBUX",7.467788,3.8036966234178
"2034",2008-08-13,"AAPL",23.721116,0.0111546185263887
"2035",2008-08-13,"GSPC",1285.829956,0.552180167126227
"2036",2008-08-14,"MSFT",22.862797,-0.358298243211453
"2037",2008-08-14,"IBM",107.818728,-0.456910417269988
"2038",2008-08-14,"SBUX",7.75184,-1.35934178208012
"2039",2008-08-14,"AAPL",23.723762,-1.99642872829361
"2040",2008-08-14,"GSPC",1292.930054,0.407593356167752
"2041",2008-08-15,"MSFT",22.78088,-0.431493427821927
"2042",2008-08-15,"IBM",107.326093,-1.40076374530842
"2043",2008-08-15,"SBUX",7.646466,-1.07848514594847
"2044",2008-08-15,"AAPL",23.250134,-0.199164443525348
"2045",2008-08-15,"GSPC",1298.199951,-1.50978090739429
"2046",2008-08-18,"MSFT",22.682582,-0.942714546342211
"2047",2008-08-18,"IBM",105.822708,-1.62934310847536
"2048",2008-08-18,"SBUX",7.564,-3.39189582231623
"2049",2008-08-18,"AAPL",23.203828,-1.06048881244939
"2050",2008-08-18,"GSPC",1278.599976,-0.931490319377253
"2051",2008-08-19,"MSFT",22.46875,-0.109805841446449
"2052",2008-08-19,"IBM",104.098493,-0.0407921371157694
"2053",2008-08-19,"SBUX",7.307437,-1.12852153224174
"2054",2008-08-19,"AAPL",22.957754,1.33118422647093
"2055",2008-08-19,"GSPC",1266.689941,0.619733191676138
"2056",2008-08-20,"MSFT",22.444078,-0.403077373015725
"2057",2008-08-20,"IBM",104.056029,0.3918014207519
"2058",2008-08-20,"SBUX",7.224971,-0.570701252641707
"2059",2008-08-20,"AAPL",23.263364,-0.881489022825762
"2060",2008-08-20,"GSPC",1274.540039,0.249496438142106
"2061",2008-08-21,"MSFT",22.353611,2.42825644590487
"2062",2008-08-21,"IBM",104.463722,1.57736577680048
"2063",2008-08-21,"SBUX",7.183738,2.29592170538514
"2064",2008-08-21,"AAPL",23.0583,1.43439455640703
"2065",2008-08-21,"GSPC",1277.719971,1.13326709518889
"2066",2008-08-22,"MSFT",22.896414,-0.646555395093745
"2067",2008-08-22,"IBM",106.111497,-1.65692790103602
"2068",2008-08-22,"SBUX",7.348671,-3.2418923095074
"2069",2008-08-22,"AAPL",23.389047,-2.39832773006955
"2070",2008-08-22,"GSPC",1292.199951,-1.96254341136406
"2071",2008-08-25,"MSFT",22.748376,-1.40997757378373
"2072",2008-08-25,"IBM",104.353306,-0.293017070297708
"2073",2008-08-25,"SBUX",7.110435,-0.0644405018820942
"2074",2008-08-25,"AAPL",22.828101,0.631699500541019
"2075",2008-08-25,"GSPC",1266.839966,0.36863724900829
"2076",2008-08-26,"MSFT",22.427629,1.06343831530296
"2077",2008-08-26,"IBM",104.047533,0.718364941915533
"2078",2008-08-26,"SBUX",7.105853,0.515800143909537
"2079",2008-08-26,"AAPL",22.972306,0.593183810105965
"2080",2008-08-26,"GSPC",1271.51001,0.798265363243191
"2081",2008-08-27,"MSFT",22.666133,1.37881481591942
"2082",2008-08-27,"IBM",104.794974,0.972608667282076
"2083",2008-08-27,"SBUX",7.142505,2.50160132894552
"2084",2008-08-27,"AAPL",23.108574,-0.532434411573821
"2085",2008-08-27,"GSPC",1281.660034,1.48401444185158
"2086",2008-08-28,"MSFT",22.978657,-2.3264153340206
"2087",2008-08-28,"IBM",105.814219,-2.28768498494516
"2088",2008-08-28,"SBUX",7.321182,-2.62829144255669
"2089",2008-08-28,"AAPL",22.985536,-2.42316298388691
"2090",2008-08-28,"GSPC",1300.680054,-1.37236655125949
"2091",2008-08-29,"MSFT",22.444078,-0.696223743296564
"2092",2008-08-29,"IBM",103.393523,-2.72734685711406
"2093",2008-08-29,"SBUX",7.12876,1.15680707444212
"2094",2008-08-29,"AAPL",22.428559,-1.97015332104038
"2095",2008-08-29,"GSPC",1282.829956,-0.409251434724058
"2096",2008-09-02,"MSFT",22.287817,-0.738013058883251
"2097",2008-09-02,"IBM",100.573623,-0.0591228576900291
"2098",2008-09-02,"SBUX",7.211226,1.20713176927197
"2099",2008-09-02,"AAPL",21.986682,0.463330483426297
"2100",2008-09-02,"GSPC",1277.579956,-0.203507889098408
"2101",2008-09-03,"MSFT",22.12333,-2.04460630474706
"2102",2008-09-03,"IBM",100.514161,-2.82237345641277
"2103",2008-09-03,"SBUX",7.298275,-5.33584990973895
"2104",2008-09-03,"AAPL",22.088553,-3.43794815350738
"2105",2008-09-03,"GSPC",1274.97998,-2.99220572859505
"2106",2008-09-04,"MSFT",21.670995,-2.65655084134347
"2107",2008-09-04,"IBM",97.677276,-0.582607360999719
"2108",2008-09-04,"SBUX",6.90885,0.663134964574425
"2109",2008-09-04,"AAPL",21.32916,-0.64508869547606
"2110",2008-09-04,"GSPC",1236.829956,0.443076509702508
"2111",2008-09-05,"MSFT",21.095294,1.83236602438439
"2112",2008-09-05,"IBM",97.108201,2.5889965771274
"2113",2008-09-05,"SBUX",6.954665,2.37153047630618
"2114",2008-09-05,"AAPL",21.191568,-1.41091022618053
"2115",2008-09-05,"GSPC",1242.310059,2.05101615457499
"2116",2008-09-08,"MSFT",21.481837,-0.0765716637734377
"2117",2008-09-08,"IBM",99.622329,-1.91832194567544
"2118",2008-09-08,"SBUX",7.119597,-3.21749952981889
"2119",2008-09-08,"AAPL",20.892574,-3.95136568620027
"2120",2008-09-08,"GSPC",1267.790039,-3.41381677317312
"2121",2008-09-09,"MSFT",21.465388,1.3026831846692
"2122",2008-09-09,"IBM",97.711252,2.60778768856631
"2123",2008-09-09,"SBUX",6.890524,0.132979726940941
"2124",2008-09-09,"AAPL",20.067032,-0.0461503225788556
"2125",2008-09-09,"GSPC",1224.51001,0.61494221676473
"2126",2008-09-10,"MSFT",21.745014,3.4039297468376
"2127",2008-09-10,"IBM",100.259354,0.98271528859043
"2128",2008-09-10,"SBUX",6.899687,3.78486734253307
"2129",2008-09-10,"AAPL",20.057771,0.685968545557726
"2130",2008-09-10,"GSPC",1232.040039,1.38063776026357
"2131",2008-09-11,"MSFT",22.485199,1.02414481633006
"2132",2008-09-11,"IBM",101.244618,-0.192949515597957
"2133",2008-09-11,"SBUX",7.160831,-1.91940013666011
"2134",2008-09-11,"AAPL",20.195361,-2.43038983061505
"2135",2008-09-11,"GSPC",1249.050049,0.212153388258673
"2136",2008-09-12,"MSFT",22.71548,-2.89645651335565
"2137",2008-09-12,"IBM",101.049267,-3.177270944479
"2138",2008-09-12,"SBUX",7.023386,-1.63078036719041
"2139",2008-09-12,"AAPL",19.704535,-5.76071447511956
"2140",2008-09-12,"GSPC",1251.699951,-4.71358970277694
"2141",2008-09-15,"MSFT",22.057536,-3.09470649849557
"2142",2008-09-15,"IBM",97.838658,0.746593437534682
"2143",2008-09-15,"SBUX",6.90885,6.29973150379586
"2144",2008-09-15,"AAPL",18.569413,-0.341976345725095
"2145",2008-09-15,"GSPC",1192.699951,1.75232882188656
"2146",2008-09-16,"MSFT",21.37492,-5.46363682296822
"2147",2008-09-16,"IBM",98.569115,-3.94657697799154
"2148",2008-09-16,"SBUX",7.344089,-2.80723722166222
"2149",2008-09-16,"AAPL",18.50591,-8.61452368459589
"2150",2008-09-16,"GSPC",1213.599976,-4.71407070957292
"2151",2008-09-17,"MSFT",20.207072,2.80830394428247
"2152",2008-09-17,"IBM",94.679009,3.27442590785884
"2153",2008-09-17,"SBUX",7.137923,2.88831919313224
"2154",2008-09-17,"AAPL",16.911714,4.89712633503618
"2155",2008-09-17,"GSPC",1156.390015,4.33417742715463
"2156",2008-09-18,"MSFT",20.774548,-0.395883462783394
"2157",2008-09-18,"IBM",97.779203,3.24009288560063
"2158",2008-09-18,"SBUX",7.344089,0.686211727553957
"2159",2008-09-18,"AAPL",17.739902,5.08613294481559
"2160",2008-09-18,"GSPC",1206.51001,4.02565628112775
"2161",2008-09-19,"MSFT",20.692305,0.95389083043188
"2162",2008-09-19,"IBM",100.94734,-2.22128686105052
"2163",2008-09-19,"SBUX",7.394485,-5.45229316172796
"2164",2008-09-19,"AAPL",18.642177,-6.99737482376657
"2165",2008-09-19,"GSPC",1255.079956,-3.82365998043236
"2166",2008-09-22,"MSFT",20.889687,0.15748440845477
"2167",2008-09-22,"IBM",98.70501,-0.731432983999503
"2168",2008-09-22,"SBUX",6.991316,-1.31061162161745
"2169",2008-09-22,"AAPL",17.337714,-3.21250540872919
"2170",2008-09-22,"GSPC",1207.089966,-1.56326334668579
"2171",2008-09-23,"MSFT",20.922585,1.10062403856885
"2172",2008-09-23,"IBM",97.983049,0.953535340587329
"2173",2008-09-23,"SBUX",6.899687,-1.12881932180402
"2174",2008-09-23,"AAPL",16.780739,1.47428548885719
"2175",2008-09-23,"GSPC",1188.219971,-0.197772807843167
"2176",2008-09-24,"MSFT",21.152864,3.46034938814905
"2177",2008-09-24,"IBM",98.917352,3.13412453661316
"2178",2008-09-24,"SBUX",6.821802,0.268638696930812
"2179",2008-09-24,"AAPL",17.028135,2.50175371524833
"2180",2008-09-24,"GSPC",1185.869995,1.96565045901173
"2181",2008-09-25,"MSFT",21.884827,2.96880573924573
"2182",2008-09-25,"IBM",102.017545,-0.574475694352381
"2183",2008-09-25,"SBUX",6.840128,0.200931912385265
"2184",2008-09-25,"AAPL",17.454137,-2.79694149301107
"2185",2008-09-25,"GSPC",1209.180054,0.338242926392169
"2186",2008-09-26,"MSFT",22.534545,-8.72262563987869
"2187",2008-09-26,"IBM",101.431479,-4.15340685311313
"2188",2008-09-26,"SBUX",6.853872,-5.28073766186471
"2189",2008-09-26,"AAPL",16.965955,-17.9195217716893
"2190",2008-09-26,"GSPC",1213.27002,-8.80677625249489
"2191",2008-09-29,"MSFT",20.568941,6.71731228165807
"2192",2008-09-29,"IBM",97.218617,2.18416910826863
"2193",2008-09-29,"SBUX",6.491937,4.94000480904235
"2194",2008-09-29,"AAPL",13.925737,7.98023831700972
"2195",2008-09-29,"GSPC",1106.420044,5.41746702123196
"2196",2008-09-30,"MSFT",21.950621,-0.786816008531163
"2197",2008-09-30,"IBM",99.342036,-5.83960550194481
"2198",2008-09-30,"SBUX",6.812639,-0.470742688699637
"2199",2008-09-30,"AAPL",15.037044,-3.99436884004596
"2200",2008-09-30,"GSPC",1166.359985,-0.454398819246199
"2201",2008-10-01,"MSFT",21.77791,-0.868577379555701
"2202",2008-10-01,"IBM",93.540853,-4.89421450967526
"2203",2008-10-01,"SBUX",6.780569,-4.25675190385939
"2204",2008-10-01,"AAPL",14.436409,-8.26612767759628
"2205",2008-10-01,"GSPC",1161.060059,-4.02907925713082
"2206",2008-10-02,"MSFT",21.588752,0.266666641962453
"2207",2008-10-02,"IBM",88.962763,-1.24116423857024
"2208",2008-10-02,"SBUX",6.491937,-3.5991569234267
"2209",2008-10-02,"AAPL",13.243077,-3.02697779375593
"2210",2008-10-02,"GSPC",1114.280029,-1.35065231434745
"2211",2008-10-03,"MSFT",21.646322,-5.35714566197436
"2212",2008-10-03,"IBM",87.858589,-2.72621837803472
"2213",2008-10-03,"SBUX",6.258282,-5.05124249754167
"2214",2008-10-03,"AAPL",12.842212,1.10230231365126
"2215",2008-10-03,"GSPC",1099.22998,-3.85178404613747
"2216",2008-10-06,"MSFT",20.486697,-6.74427898260027
"2217",2008-10-06,"IBM",85.463372,-4.93937683619599
"2218",2008-10-06,"SBUX",5.942161,-5.31998375675112
"2219",2008-10-06,"AAPL",12.983772,-9.15019918710834
"2220",2008-10-06,"GSPC",1056.890015,-5.7394841600429
"2221",2008-10-07,"MSFT",19.105017,-0.947049667634426
"2222",2008-10-07,"IBM",81.242014,-5.33193822595289
"2223",2008-10-07,"SBUX",5.626039,-6.10747632570624
"2224",2008-10-07,"AAPL",11.795731,0.706594614611005
"2225",2008-10-07,"GSPC",996.22998,-1.1332702515136
"2226",2008-10-08,"MSFT",18.924083,-3.08561846827664
"2227",2008-10-08,"IBM",76.91024,-1.71176425921959
"2228",2008-10-08,"SBUX",5.28243,-4.50996984342433
"2229",2008-10-08,"AAPL",11.879079,-1.16939200421178
"2230",2008-10-08,"GSPC",984.940002,-7.61670953029279
"2231",2008-10-09,"MSFT",18.340158,-3.58743910494118
"2232",2008-10-09,"IBM",75.593718,-1.40449369086462
"2233",2008-10-09,"SBUX",5.044194,0.635780463637997
"2234",2008-10-09,"AAPL",11.740166,9.08271654761952
"2235",2008-10-09,"GSPC",909.919983,-1.17592889483778
"2236",2008-10-10,"MSFT",17.682216,18.6046477432467
"2237",2008-10-10,"IBM",74.532009,5.0826189322228
"2238",2008-10-10,"SBUX",5.076264,5.95666419240606
"2239",2008-10-10,"AAPL",12.806492,13.9049553929366
"2240",2008-10-10,"GSPC",899.219971,11.5800369607227
"2241",2008-10-13,"MSFT",20.97193,-5.4901909361704
"2242",2008-10-13,"IBM",78.320187,1.50742872970924
"2243",2008-10-13,"SBUX",5.37864,-3.74786191304864
"2244",2008-10-13,"AAPL",14.587229,-5.60493017556659
"2245",2008-10-13,"GSPC",1003.349976,-0.532213696888552
"2246",2008-10-14,"MSFT",19.820531,-5.97510732684204
"2247",2008-10-14,"IBM",79.500808,-5.67307441705499
"2248",2008-10-14,"SBUX",5.177056,-10.442479277798
"2249",2008-10-14,"AAPL",13.769625,-5.8897028786187
"2250",2008-10-14,"GSPC",998.01001,-9.03497781550307
"2251",2008-10-15,"MSFT",18.636233,6.75198684197606
"2252",2008-10-15,"IBM",74.990668,3.65839386842107
"2253",2008-10-15,"SBUX",4.636443,4.34783733996084
"2254",2008-10-15,"AAPL",12.958635,4.02246069898567
"2255",2008-10-15,"GSPC",907.840027,4.25074515909178
"2256",2008-10-16,"MSFT",19.894549,-1.07482205301564
"2257",2008-10-16,"IBM",77.734122,-0.80856512407768
"2258",2008-10-16,"SBUX",4.838028,-1.04168475254794
"2259",2008-10-16,"AAPL",13.479891,-4.40671219077365
"2260",2008-10-16,"GSPC",946.429993,-0.621282613979879
"2261",2008-10-17,"MSFT",19.680718,3.30129215814179
"2262",2008-10-17,"IBM",77.105591,1.90571005415158
"2263",2008-10-17,"SBUX",4.787631,6.50718486867513
"2264",2008-10-17,"AAPL",12.885871,1.06775863269157
"2265",2008-10-17,"GSPC",940.549988,4.7684904122289
"2266",2008-10-20,"MSFT",20.330436,-5.50161344301716
"2267",2008-10-20,"IBM",78.575,-3.94552083996183
"2268",2008-10-20,"SBUX",5.099171,-5.57053293564777
"2269",2008-10-20,"AAPL",13.023461,-7.0601355507572
"2270",2008-10-20,"GSPC",985.400024,-3.07997110420205
"2271",2008-10-21,"MSFT",19.211934,-7.83390677898435
"2272",2008-10-21,"IBM",75.474807,-5.91942553758369
"2273",2008-10-21,"SBUX",4.81512,-4.94766485570454
"2274",2008-10-21,"AAPL",12.103987,5.88042601169351
"2275",2008-10-21,"GSPC",955.049988,-6.10124702708231
"2276",2008-10-22,"MSFT",17.706889,3.66929504104306
"2277",2008-10-22,"IBM",71.007132,0.89712819270043
"2278",2008-10-22,"SBUX",4.576884,2.70271215088694
"2279",2008-10-22,"AAPL",12.815753,1.40393623378977
"2280",2008-10-22,"GSPC",896.780029,1.26340413854154
"2281",2008-10-23,"MSFT",18.356607,-1.61290700400135
"2282",2008-10-23,"IBM",71.644157,-2.70302154577659
"2283",2008-10-23,"SBUX",4.700584,-5.6530209863285
"2284",2008-10-23,"AAPL",12.995678,-1.88332613350376
"2285",2008-10-23,"GSPC",908.109985,-3.45111996538613
"2286",2008-10-24,"MSFT",18.060532,-3.55190533700777
"2287",2008-10-24,"IBM",69.7076,-2.93651194417825
"2288",2008-10-24,"SBUX",4.434859,-0.929770258761332
"2289",2008-10-24,"AAPL",12.750927,-4.45113519981725
"2290",2008-10-24,"GSPC",876.77002,-3.17643582293109
"2291",2008-10-27,"MSFT",17.419039,9.06515566099828
"2292",2008-10-27,"IBM",67.660628,9.56564724761349
"2293",2008-10-27,"SBUX",4.393625,13.2429599704117
"2294",2008-10-27,"AAPL",12.183366,8.49169268985271
"2295",2008-10-27,"GSPC",848.919983,10.789005893857
"2296",2008-10-28,"MSFT",18.998102,-0.43290113928222
"2297",2008-10-28,"IBM",74.132805,1.05407585751004
"2298",2008-10-28,"SBUX",4.975471,4.32781137705356
"2299",2008-10-28,"AAPL",13.21794,4.64418056066224
"2300",2008-10-28,"GSPC",940.51001,-1.10790771913209
"2301",2008-10-29,"MSFT",18.915859,-1.60869775990612
"2302",2008-10-29,"IBM",74.914221,2.82313554325019
"2303",2008-10-29,"SBUX",5.1908,11.3857016259536
"2304",2008-10-29,"AAPL",13.831805,6.20755570223843
"2305",2008-10-29,"GSPC",930.090027,2.58039537069458
"2306",2008-10-30,"MSFT",18.61156,-1.32567071218104
"2307",2008-10-30,"IBM",77.029151,2.51405860620222
"2308",2008-10-30,"SBUX",5.781809,4.04120924783229
"2309",2008-10-30,"AAPL",14.690422,-3.10699039142646
"2310",2008-10-30,"GSPC",954.090027,1.53653980076662
"2311",2008-10-31,"MSFT",18.364832,1.29870504668924
"2312",2008-10-31,"IBM",78.965709,-0.31193033421634
"2313",2008-10-31,"SBUX",6.015464,-4.56968905474291
"2314",2008-10-31,"AAPL",14.233992,-0.585556040779009
"2315",2008-10-31,"GSPC",968.75,-0.252904464516131
"2316",2008-11-03,"MSFT",18.603337,4.02298791878038
"2317",2008-11-03,"IBM",78.719391,0.776868306819096
"2318",2008-11-03,"SBUX",5.740576,-0.718272870178882
"2319",2008-11-03,"AAPL",14.150644,3.76776491585825
"2320",2008-11-03,"GSPC",966.299988,4.08258434129257
"2321",2008-11-04,"MSFT",19.351747,-6.1623531973625
"2322",2008-11-04,"IBM",79.330937,-3.70449551100096
"2323",2008-11-04,"SBUX",5.699343,-6.18971344591824
"2324",2008-11-04,"AAPL",14.683807,-6.9285506136113
"2325",2008-11-04,"GSPC",1005.75,-5.26770867511807
"2326",2008-11-05,"MSFT",18.159224,-5.43478620011516
"2327",2008-11-05,"IBM",76.392126,-4.79651004869272
"2328",2008-11-05,"SBUX",5.34657,-4.9700088093862
"2329",2008-11-05,"AAPL",13.666432,-4.0658307888994
"2330",2008-11-05,"GSPC",952.77002,-5.02639818578675
"2331",2008-11-06,"MSFT",17.172309,2.96935607203435
"2332",2008-11-06,"IBM",72.72797,1.31532063936338
"2333",2008-11-06,"SBUX",5.080845,-4.86924911112226
"2334",2008-11-06,"AAPL",13.110778,-0.867812726292831
"2335",2008-11-06,"GSPC",904.880005,2.88546380246296
"2336",2008-11-07,"MSFT",17.682216,-0.930239739182019
"2337",2008-11-07,"IBM",73.684576,-2.78195670149477
"2338",2008-11-07,"SBUX",4.833446,-3.31752956379362
"2339",2008-11-07,"AAPL",12.997001,-2.40227726380877
"2340",2008-11-07,"GSPC",930.98999,-1.26531628981318
"2341",2008-11-10,"MSFT",17.517729,-0.469472955084531
"2342",2008-11-10,"IBM",71.634703,-1.34732882189795
"2343",2008-11-10,"SBUX",4.673095,-2.05882824980019
"2344",2008-11-10,"AAPL",12.684777,-1.15769477066881
"2345",2008-11-10,"GSPC",919.210022,-2.20406757053395
"2346",2008-11-11,"MSFT",17.435488,-4.24528983645309
"2347",2008-11-11,"IBM",70.669548,-3.62581631341409
"2348",2008-11-11,"SBUX",4.576884,-6.60661270855892
"2349",2008-11-11,"AAPL",12.537926,-4.90661693169987
"2350",2008-11-11,"GSPC",898.950012,-5.18939021939743
"2351",2008-11-12,"MSFT",16.695301,4.67980780939499
"2352",2008-11-12,"IBM",68.1072,5.60572010007752
"2353",2008-11-12,"SBUX",4.274507,-0.214340507571982
"2354",2008-11-12,"AAPL",11.922738,7.0128690238769
"2355",2008-11-12,"GSPC",852.299988,6.92127077678664
"2356",2008-11-13,"MSFT",17.476609,-5.60000512685271
"2357",2008-11-13,"IBM",71.925099,-4.60752511442494
"2358",2008-11-13,"SBUX",4.265345,-7.51880563002524
"2359",2008-11-13,"AAPL",12.758864,-6.42886388631466
"2360",2008-11-13,"GSPC",911.289978,-4.16991308116855
"2361",2008-11-14,"MSFT",16.497918,-3.68893214283159
"2362",2008-11-14,"IBM",68.611132,-3.54786304939554
"2363",2008-11-14,"SBUX",3.944642,0.348421986076302
"2364",2008-11-14,"AAPL",11.938614,-2.32712943060225
"2365",2008-11-14,"GSPC",873.289978,-2.58104164342076
"2366",2008-11-17,"MSFT",15.889321,2.24075654334128
"2367",2008-11-17,"IBM",66.176903,3.3557025175385
"2368",2008-11-17,"SBUX",3.958386,-3.00925680315158
"2369",2008-11-17,"AAPL",11.660787,2.00817491992609
"2370",2008-11-17,"GSPC",850.75,0.983837202468412
"2371",2008-11-18,"MSFT",16.245362,-6.77879631121794
"2372",2008-11-18,"IBM",68.397603,-5.13236845449102
"2373",2008-11-18,"SBUX",3.839268,-4.89259931841174
"2374",2008-11-18,"AAPL",11.894956,-4.02625280833321
"2375",2008-11-18,"GSPC",859.119995,-6.11555758284965
"2376",2008-11-19,"MSFT",15.144122,-4.15527555839817
"2377",2008-11-19,"IBM",64.887186,-5.56799149835223
"2378",2008-11-19,"SBUX",3.651428,-10.0376345911791
"2379",2008-11-19,"AAPL",11.416035,-6.72151933661731
"2380",2008-11-19,"GSPC",806.580017,-6.71229312143992
"2381",2008-11-20,"MSFT",14.514842,12.264687414441
"2382",2008-11-20,"IBM",61.274273,4.37691525120175
"2383",2008-11-20,"SBUX",3.284911,9.20499824804994
"2384",2008-11-20,"AAPL",10.648704,2.59659767047708
"2385",2008-11-20,"GSPC",752.440002,6.32476036275381
"2386",2008-11-21,"MSFT",16.295042,5.13211319123941
"2387",2008-11-21,"IBM",63.956196,6.69070905968205
"2388",2008-11-21,"SBUX",3.587287,7.91826803932889
"2389",2008-11-21,"AAPL",10.925208,12.5575092025708
"2390",2008-11-21,"GSPC",800.030029,6.47225318088653
"2391",2008-11-24,"MSFT",17.131322,-3.38328238766395
"2392",2008-11-24,"IBM",68.235319,0.951310859996125
"2393",2008-11-24,"SBUX",3.871338,-2.8402324984282
"2394",2008-11-24,"AAPL",12.297142,-2.31306591401481
"2395",2008-11-24,"GSPC",851.809998,0.655077659701289
"2396",2008-11-25,"MSFT",16.551721,2.50125047419539
"2397",2008-11-25,"IBM",68.884449,1.26471941439206
"2398",2008-11-25,"SBUX",3.761383,6.9427654668509
